staId,staRetId,staProductName,staBreadcrumb,staOptionName,staChildIdentifier,staParentIdentifier,staUrlId,staPartNumber,staImageCount,staDescription,staMainImage,staShippingWeight,staShippingWeightUnit,staBestSeller1,staBestSeller2,staBestSeller3,staFirstAvailable,staBrand,staItemWeight,staItemWeightUnit,staDimensions,staDimensionsUnit,staAplus,staLastCrawl
358,1,"Roland SP-404A Drum Machine - Linear Wave Sampler with Pattern Sequencer, 12 Performance Pads, 29 Onboard DSP Effects, Built-in Microphone WITH 1GB SD Card AND Six Blucoil AA Batteries","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B076T8M69B,B076T8M69B,543,4334321619,6,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/81NrhRtWWUL._SL1500_.jpg,5,pounds,"#97,521 in Musical Instruments (See Top 100 in Musical Instruments)","#187 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2017-10-25,blucoil,5,pounds,NULL,inches,0,406
359,1,"Dreadbox Erebus V3 Analog Duophonic Synthesizer","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B07J55K64F,B07J55K64F,544,"[!Error: part_number Not Found]",1,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71pcoDZHTLL._SL1500_.jpg,8,pounds,"#54,142 in Musical Instruments (See Top 100 in Musical Instruments)","#99 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2018-08-09,Dreadbox,8,pounds,NULL,inches,0,407
361,1,"Sequential Prophet-6 6-voice Polyphonic Analog Synthesizer","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B00TQ26BT2,B00TQ26BT2,548,DSI-2600,1,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/614Tm0BwX9L._SL1000_.jpg,26,pounds,"#101,285 in Musical Instruments (See Top 100 in Musical Instruments)","#192 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2015-02-17,Sequential,28,pounds,NULL,inches,0,409
363,1,"Native Instruments Komplete Kontrol S88 Keyboard, 88-Key","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B016HUSADU,B00P0H8EBK,550,S88,6,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71bjO6lDWFL._SL1500_.jpg,45,44.5pounds,"#72,629 in Musical Instruments (See Top 100 in Musical Instruments)","#119 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2015-10-15,"Native Instruments",37,pounds,NULL,inches,1,411
364,1,"Yamaha Montage8 Synthesizer Workstation","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B01CFOAC24,B077W15N8V,551,MONTAGE8,4,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71pVdYn6mpL._SL1500_.jpg,73,pounds,"#92,909 in Musical Instruments (See Top 100 in Musical Instruments)","#172 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2016-01-27,Yamaha,76,pounds,NULL,inches,1,412
366,1,"Roland Portable Keyboard (JP-08)","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B016NUAO0Q,B016NUAO0Q,553,JP-08,7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/61HsZ8uLwdL._SL1000_.jpg,3,pounds,"#67,956 in Musical Instruments (See Top 100 in Musical Instruments)","#106 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2015-11-12,Roland,2,pounds,NULL,inches,0,414
367,1,"Roland D-05 Linear Synthesizer with Integrated Sequencer, Arpeggiator BUNDLED WITH Blucoil 5-Ft MIDI Cables (2 Pack), AA Batteries (4-Pack) AND Cable Ties (5-Pack)","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B07KPKRK12,B07KPKRK12,554,"[!Error: part_number Not Found]",7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/81V%2BGHTTdAL._SL1500_.jpg,4,pounds,"#110,936 in Musical Instruments (See Top 100 in Musical Instruments)","#213 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2018-11-19,blucoil,4,pounds,NULL,"[!Error: dimensions_unit Not Found]",0,415
368,1,"Dave Smith Instruments Pro 2","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B00MYLPX82,B00MYLPX82,555,DSI-2400,4,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/61hIgevWBtL._SL1000_.jpg,24,pounds,"#110,036 in Musical Instruments (See Top 100 in Musical Instruments)","#210 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2014-08-18,"Dave Smith Instruments",24,pounds,NULL,inches,0,416
370,1,"WMD PM-DB25 Direct Outs for Performance Mixer w/ 4 Cables and Polish Cloth","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B07N4LX8FC,B07N4LX8FC,561,"[!Error: part_number Not Found]",1,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71QtfvetX%2BL._SL1500_.jpg,1,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2018-12-06,WMD,1,pounds,NULL,inches,0,419
371,1,"Novation Bass Station II with Headphones and Midi Cable","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B07MX3BFNJ,B07MX3BFNJ,562,"[!Error: part_number Not Found]",7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/61VvUm8KaiL._SL1000_.jpg,9,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2019-01-18,Novation,9,pounds,NULL,inches,0,420
374,1,"LZX Prismatic Ray 16hp Voltage Controlled Oscillator Video Synth Module w/Polis","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B07MQ4LHXK,B07MQ4LHXK,565,"[!Error: part_number Not Found]",1,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/61guGgP9DaL._SL1500_.jpg,3,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2018-10-08,"LZX Industries",3,pounds,NULL,inches,0,423
377,1,"LZX Prismatic Ray 16hp Voltage Controlled Oscillator Video Synth Module w/Polis","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B07MLKXW93,B07MLKXW93,568,"[!Error: part_number Not Found]",1,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71QpWlcp8LL._SL1500_.jpg,4,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2018-10-08,"LZX Industries",4,pounds,NULL,inches,0,426
379,1,"WMD PM Channels Performance Mixer Expansion Synth Module w/Splliter and Cleanin","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B07MJFBNTP,B07MJFBNTP,570,"[!Error: part_number Not Found]",1,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/61inFc7xRfL._SL1500_.jpg,2,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2018-12-06,WMD,2,pounds,NULL,inches,0,428
380,1,"Yamaha MOXF6 Music Production Workstation With YAMAHA FC4 Piano-style sustain foot pedal, Yamaha FC5 Sustain Footswitch And Yamaha PKBX2 Double X Portable Keyboard Stand","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XXVVHT4,B06XXVVHT4,574,"[!Error: part_number Not Found]",5,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71gw9VS7rZL._SL1500_.jpg,30,30pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2017-01-27,Yamaha,30,pounds,NULL,inches,0,429
381,1,"Pittsburgh Modular Lifeforms Mod Tools Modulation Source Eurorack Synth Module","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XXR9SDW,B06XXR9SDW,575,"Lifeforms Mod Tools",1,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/61l%2BlfZ0XEL._SL1200_.jpg,9,ounces,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2017-03-29,"Pittsburgh Modular",1,pounds,NULL,inches,0,430
382,1,"Samson Carbon 49 Key USB MIDI DJ Keyboard Controller + Software + Padded Bench","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XP856XQ,B06XP856XQ,576,SAKC49+RKB61,7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71a0eLqbNBL._SL1500_.jpg,24,pounds,"#437,010 in Musical Instruments (See Top 100 in Musical Instruments)","#1,194 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2017-03-16,"Samson Technologies",0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,431
383,1,"Samson Carbon 61 Key USB MIDI DJ Keyboard Controller + Software + Padded Bench","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XP78VR9,B06XP78VR9,577,SAKC61+RKB61,7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/714Jh9ZV8YL._SL1500_.jpg,24,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2017-03-16,"Samson Technologies",0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,432
384,1,"Samson Graphite 49 Key USB MIDI DJ Keyboard Controller w/Aftertouch/Fader+Bench","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XP7689R,B06XP7689R,578,SAKGR49+RKB61,7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71xcIpscAwL._SL1500_.jpg,25,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2017-03-16,"Samson Technologies",0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,433
385,1,"Novation LAUNCHKEY-25-MK2 25-Key USB MIDI Ableton Live Keyboard Controller+Bench","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XP6GZMK,B06XP6GZMK,579,LAUNCHKEY-25-MK2+RKB61,7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71T6kOvyDbL._SL1500_.jpg,19,pounds,"#408,011 in Musical Instruments (See Top 100 in Musical Instruments)","#1,111 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2017-03-16,Novation,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,434
386,1,"Novation IMPULSE 25 Ableton Live 25-Key MIDI Keyboard Controller + Padded Bench","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XP1YYH7,B06XP1YYH7,580,"IMPULSE 25+RKB61",7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/719cgyZzQLL._SL1500_.jpg,24,pounds,"#459,631 in Musical Instruments (See Top 100 in Musical Instruments)","#1,274 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2017-03-16,Novation,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,435
387,1,"Novation MiniNova 37-Key Studio USB MIDI Keyboard Synthesizer+Samson Studio Mic","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XKJGRGQ,B06XKJGRGQ,581,MININOVA+SAC01,7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71ZXkyD8omL._SL1500_.jpg,12,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2018-06-21,Novation,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,436
388,1,"Novation BASS STATION II 25-Key MIDI USB Keyboard+Headphones+Bluetooth Speakers","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XDF467H,B06XDF467H,582,"BASS STATION II+DJ1500+PBL30+NPB3",7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/81sz72%2BmRTL._SL1500_.jpg,17,pounds,"#468,098 in Musical Instruments (See Top 100 in Musical Instruments)","#1,300 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2018-06-21,Novation,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,437
389,1,"Novation BASS STATION II 25-Key MIDI USB Analog Keyboard+Laptop Stand+Speaker","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XDCS6G9,B06XDCS6G9,586,"BASS STATION II+SALTS50+SASR350",7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71ggmCTMIfL._SL1500_.jpg,21,pounds,"#348,442 in Musical Instruments (See Top 100 in Musical Instruments)","#948 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2018-06-21,Novation,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,438
390,1,"Samson Graphite 49 Key USB MIDI DJ Keyboard Controller w/Fader/Pads+Headphones","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XCPVC7P,B06XCPVC7P,587,SAKGR49+DJ1500,7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71-7B6wBu0L._SL1500_.jpg,13,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2018-06-21,"Samson Technologies",10,pounds,NULL,inches,0,439
391,1,"Novation IMPULSE 25 Ableton Live 25-Key MIDI USB Keyboard Controller + Speaker","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XCGTZFV,B06XCGTZFV,588,"[!Error: part_number Not Found]",7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/81kfWnLDtXL._SL1500_.jpg,12,pounds,"#435,668 in Musical Instruments (See Top 100 in Musical Instruments)","#1,189 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2018-06-21,Novation,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,440
392,1,"Novation IMPULSE 25 Ableton Live 25-Key MIDI USB Keyboard Controller + Speaker","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XC61N7L,B06XC61N7L,589,"[!Error: part_number Not Found]",7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71Xu0hsqUuL._SL1500_.jpg,16,pounds,"#416,436 in Musical Instruments (See Top 100 in Musical Instruments)","#1,131 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2018-06-21,Novation,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,441
393,1,"Novation IMPULSE 25 Ableton Live 25-Key USB Keyboard Controller+Speaker+Mics","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06XBTLQFP,B06XBTLQFP,590,"[!Error: part_number Not Found]",7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/81c0qBnobSL._SL1500_.jpg,10,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2018-06-21,Novation,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,442
394,1,"Novation IMPULSE 25 Ableton Live 25-Key USB Keyboard Controller+Headphones+Mic","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06X9PZY6Y,B06X9PZY6Y,591,"[!Error: part_number Not Found]",7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/81SLd6qUBfL._SL1500_.jpg,12,pounds,"[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2018-06-21,Novation,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,443
395,1,"Korg Krome 88-Key Music Workstation Limited-Edition Platinum","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B06WRMZMKC,B06WRMZMKC,592,"Krome 88, Platinum",1,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/51PFKDdj7aL._SL1000_.jpg,50,50pounds,"#470,485 in Musical Instruments (See Top 100 in Musical Instruments)","#1,307 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2017-02-09,Korg,32,pounds,NULL,inches,0,444
397,1,"4MS SMR Spectral Multi-Band Resonator Eurorack Synth Module w/ 4 Cables","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B01NBNCI1S,B01NBNCI1S,594,"SMR Spectral Multi-Band Resonator BUNDLE",3,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71Vl5J%2BToTL._SL1500_.jpg,2,pounds,"#52,010 in Musical Instruments (See Top 100 in Musical Instruments)","#87 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2016-12-22,"4MS Company",2,pounds,NULL,inches,0,446
398,1,"Pittsburgh Modular Lifeforms Percussion Sequencer Module","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B01NA6V2PH,B01NA6V2PH,595,LFPS,1,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/61KwjwlLlSL._SL1200_.jpg,1,pounds,"#452,493 in Musical Instruments (See Top 100 in Musical Instruments)","#1,252 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2016-11-17,"Pittsburgh Modular",2,pounds,NULL,inches,0,447
399,1,"Yamaha MX61BK 61-Key Keyboard Music Production Synthesizer in Black with Keyboard Stand, Headphones, Padded Keyboard Bench and Custom Designed Instrument Cloth","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B01N9JAD6J,B01N9JAD6J,596,"[!Error: part_number Not Found]",6,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71d0YTgEO-L._SL1500_.jpg,0,"[!Error: shipping_weight_unit Could Not Parse]","[!Error: Not Found]","[!Error: Not Found]","[!Error: Not Found]",2016-12-19,Yamaha,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,448
400,1,"Yamaha MX49BU 49 Key Music Production Synthesizer Keyboard with Full size Velocity sensitive Keys and Bundled Software with Keyboard Bench and Zorro Sounds Keyboard Cloth","Musical Instruments | Keyboards & MIDI | Electronic Keyboards | Synthesizers & Workstations","Need to add this",B01N6WOPRX,B01N9XE47L,597,"[!Error: part_number Not Found]",7,"need to fix this",https://images-na.ssl-images-amazon.com/images/I/71tFcU43Q6L._SL1500_.jpg,0,"[!Error: shipping_weight_unit Could Not Parse]","#411,185 in Musical Instruments (See Top 100 in Musical Instruments)","#1,121 in Musical Instruments | Keyboards | Electronic Keyboards | Synthesizers & Workstations",,2017-01-31,Yamaha,0,"[!Error: product_weight_unit Not Found]",NULL,"[!Error: dimensions_unit Not Found]",0,449
